,SKU,NAME,RRP 
,CHPBSNMS,Chartier Plastic Bassoon Reed - Strength Medium Soft,$36.95
,CHPBSNM,Chartier Plastic Bassoon Reed - Strength Medium,$36.95
,FXBSNS,Faxx Cane Bassoon Reed - Strength Soft,$53.95
,FXBSNMS,Faxx Cane Bassoon Reed - Strength Medium Soft,$53.95
,FXBSNM,Faxx Cane Bassoon Reed - Strength Medium,$53.95
,FXBSNPMS,Faxx Plastic Bassoon Reed - Strength Medium Soft,$69.95
,FXBSNPM,Faxx Plastic Bassoon Reed - Strength Medium,$69.95
,JDRBSNMS,Jones Standard Bassoon Reed - Strength Medium Soft ,$46.95
,JDRBSNM,Jones Standard Bassoon Reed - Strength Medium,$46.95
,JDRBSNMH,Jones Standard Bassoon Reed - Strength Medium Hard,$46.95
,JDRBSNMSA,Jones Artist Bassoon Reed - Strength Medium Soft ,$61.95
,JDRBSNMA,Jones Artist Bassoon Reed - Strength Medium,$61.95
,JDRBSNMHA,Jones Artist Bassoon Reed - Strength Medium Hard,$61.95
,VAFB10,Vandoren French Bassoon Reed,$110.95
,VAHB10,Vandoren Heckel Bassoon Reed,$110.95
,VAFC10,Vandoren French Contra Bassoon Reed,$155
,VAHC10,Vandoren Heckel Contra Bassoon Reed,$155
,LGBSNM,Legere Classic Synthetic Bassoon Reed - Strength Medium,$275
,LGBSNMH,Legere Classic Synthetic Bassoon Reed - Strength Medium Hard,$275
,Woodwind Accessories,,
,Reed Cases,,
,JDRSOAKER,Jones Soaker Cup,$30.95
,JRC2,Juno Reed Case - holds 2 reeds,$3.95
,VAVQP06,Vandoren Quad Pack Reed Case,$20.95
,JDROBOE,Jones Oboe Reed Case - holds 12 reeds,$25.95
,JDRBASSOON,Jones Bassoon Reed Case - holds 6 reeds,$25.95
,FXORG2,Faxx Oboe Reed Guard Case - holds 2 reeds,$6.95
,FXCL2,Faxx Clarinet/Alto Saxophone Reed Guard Case - holds 2 reeds,$6.95
,FXCL4,Faxx Clarinet/Alto Saxophone Reed Guard Case - holds 4 reeds,$11.95
,FXTS4,Faxx Tenor Saxophone/Bass Clarinet Reed Guard Case - holds 4 reeds,$17.95
,VAVRC620,Vandoren Alto Saxophone Reed Case - holds 6 reeds,$91.95
,VAVRC810,Vandoren Bb Clarinet Reed Case - holds 8 reeds,$91.95
,HSCASEASCL,Hodge Clarinet & Alto Saxophone Reed Case - holds 10 reeds,$47.95
,HSCASEBSN,Hodge Bassoon Reed Case - holds 3 reeds,$45.95
,HSCASEOBOE,Hodge Oboe Reed Case - holds 3 reeds,$32.95
,VAHRC10,"Vandoren Hygrocase for Clarinet, Soprano Saxophone & Alto Saxophone - holds 6 reeds",$98.95
,VAHRC20,"Vandoren Hygrocase for Bass Clarinet, Tenor Saxophone & Baritone Saxophone - holds 6 reeds",$98.95
,VAHRCK,Vandoren Hygrocase Replacement Kit,$17.95
,"End Plugs, Tone Filters & Key Pads",,
,AWTEP,Tenor Saxophone End Plug,$6.95
,AWAEP,Alto Saxophone End Plug,$6.95
,NEOTONETS,Neotech Tenor Saxophone Tone Filter ,$29.95
,NEOTONEAS,Neotech Alto Saxophone Tone Filter ,$25.95
,LAA21,Clarinet/Oboe Thumb Rest - single ,$6.95
,LAA21B,Clarinet/Oboe Thumb Rest - pack of 30 ,$185
,LAA21-100,Clarinet/Oboe Thumb Rest - pack of 100 ,$625.50
,FXSIDE,Faxx Side Key Risers - set of 4,$12.95
,FXPALM,Faxx Palm Key Risers - set of 3,$11.95
,FXSAXTHUMB,Faxx Saxophone Thumb Positioner ,$8.95
,"Mouthpiece Patches, Reed Tools & Accessory Shelf",,
,HSACC,Hodge Accessory Shelf,$78.95
,VAVMC6,Vandoren Mouthpiece Patch - Clear 0.35mm - 6 pack,$27.95
,VAVMC6X,Vandoren Mouthpiece Patch - Black 0.8mm - 6 pack,$27.95
,FX305B,Faxx Mouthpiece Cushion Display Card - 15 packs of 2 cushions,$92.95
,LAA10C,Grevillea Mouthpiece Patch - Clear 0.8mm - 6 pack,$14.95
,LAA10L,Grevillea Mouthpiece Patch - Black 0.8mm - 6 pack,$14.95
,LAA10S,Grevillea Mouthpiece Patch - Black Small - 6 pack,$14.95
,LAA10B,Grevillea Mouthpiece Patch - Black 0.8mm - 50 pack,$122.50
,LAA10SB,Grevillea Mouthpiece Patch - Black Small - 50 pack,$122.50
,VART10,Vandooren Traditional Bb Reed Trimmer,$419.95
,VART19,Vandooren V12 Bb Reed Trimmer,$419.95
,VART50,Vandooren 56 Rue Lepic Bb Reed Trimmer,$419.95
,VART21,"Vandooren Traditional, V12 & Java Alto Saxophone Reed Trimmer",$419.95
,VART81,Vandooren V21 Alto Saxophone Reed Trimmer,$419.95
,VART21RT,"Vandooren Java Red, V16  Jazz (ZZ) Alto Saxophone Reed Trimmer",$419.95
,VARR200,Vandoren Reed Resurfacer Kit ,$187.95
,VARR202,Vandoren Reed Stick,$73.95
,RGPLAQUE,Reed Geek Plaque & Gauge Set,$47.95
,RGC,Reed Geek Classic/Universal Set,$159
,RGG4,Reed Geek Black Diamond - G4 Set,$189.95
,RGDG,Reed Geek Double Geek - Gen2 Set,$265
,RGBULLET,Reed Geek Bullet Set,$265
,"Mouthpiece Pouches, Ligature Caps & Others",,
,VAP100,Vandoren General Purpose Mouthpiece Pouch ,$29.95
,VAP200,Vandoren Alto Saxophone & Clarinet Mouthpiece Pouch ,$40.95
,VAP201,Vandoren Tenor Saxophone & Bass Clarinet Mouthpiece Pouch ,$47.95
,VAVTR100,Vandoren Tuning Ring ,$42.95
,DGMPM,Rovner Mouthpiece Manager,$48.95
,DGCAP1,"Rovner Ligarture Plastic Cap No.1 - designed for DG1E, DG1RVS, DGL1E, DGL1RVS, DGC1RVS, DGV1RVS,
DGSS1R, DGSS1RL, DGVX1R, DGVG1E, DGVG1RVS",$11.95
,DGCAP2,Rovner Ligarture Plastic Cap No.2 - designed for DGV1E,$11.95
,DGCAP3,"Rovner Ligarture Plastic Cap No.3 - designed for DG2R, DG2RS, DGL2R, DGL2RS, DGC2R, DGV1RL,
DGVX1RL, DGVG2R",$11.95
,DGCAP3A,"Rovner Ligarture Plastic Cap No.3A - designed for DGVX3ML, DGSS2R",$11.95
,DGCAP4,"Rovner Ligarture Plastic Cap No.4 - designed for DG3R, DG3RL, DG4R, DG4RL, DG4RS, DGL3R, DGL3RL,
DGC3R, DGC3RL, DGV2R, DGV3R, DGV3RL, DGSS3RL,
DGVX2R, DGVX3R, DGVX3RL, DGVG3R, DGVG3RL",$11.95
,DGCAP5,"Rovner Ligarture Plastic Cap No.5 - designed for DG2M, DG3ML, DGL2M, DGL3ML, DGC2M, DGC3ML,
DGV2M, DGV3ML, DGVX1M, DGVX2M, DGP2R, DGVG2M",$11.95
,DGCAP5A,"Rovner Ligarture Plastic Cap No.5A - designed for DGP3ML, DGPG3ML, DGSS3ML",$11.95
,DGCAP7,"Rovner Ligarture Plastic Cap No.7 - designed for DG1R, DG1RL, DGL1R, DGL1RL, DGC1E, DGC1R,
DGC1RL, DGV1R, DGV1RL, DGVG1R, DGVG1RL,
DGVX1E, DGVX1R",$11.95
,DGCAP8,"Rovner Ligarture Plastic Cap No.8 - designed for DG1RXS, DGSS1RVS, DGV1RXS",$11.95
,AWCL1M,Grevillea Bb Clartinet Metal Ligature Cap,$33.95
,AWCL1P,Grevillea Bb Clartinet Plastic Ligature Cap,$6.95
,AWBCL1P,Grevillea Bass Clartinet Plastic Ligature Cap,$17.95
,AWSSC3,Grevillea Soprano Saxophone Metal Ligature Cap,$31.95
,AWASL1P,Grevillea Alto Saxophone Plastic Ligature Cap,$10.50
,AWTSL1P,Grevillea Tenor Saxophone Plastic Ligature Cap,$10.95
,Brass Instruments,,
,pInstruments,,
,PCORDER,pCorder - Single - Red,$17.95
,PCORDER30,pCorder - Box of 30 - Red,$508.50
,PBUZZ,pBuzz - Single - Red,$59.95
,PBUZZ20,pBuzz - Box of 20 - Red,"$1,099"
,"PCORNET1R
PCORNET1B",pCornet - Red or Blue,$249
,PBUGLE,pBugle - Red,$67.95
,PBONE(colour code),"pBone - Purple (P), Blue (B), Black (BLK), Red (R), Green (G), White (W), Orange (O), or Yellow (Y)",$289
,"PBONE2R
PBONE2B",pBone Mini - Red or Blue,$249
,PTRUMPET1(colour code),"pTrumpet - Purple (P), Blue (B), Black (BLK), Red (R), Green (G), White (W), Orange (O), or Yellow (Y)",$289
,PTRUMPETHTB,pTrumpet Hytech - Black,$369
,Besson,,
,BE157-2-0,Besson Prodige Student Instrument Silver Plated Baritone,"$4,095.00"
,BE157-1-0,Besson Prodige Student Instrument Lacquered Baritone,"$4,095.00"
,BE120-2-0,Besson Prodige Student Instrument Silver Plated Cornet,"$1,695"
,BE120-1-0,Besson Prodige Student Instrument Lacquered Cornet,"$1,695"
,BE162-2-0,Besson Prodige Student Instrument Silver Plated Bb 3 Valve Euphonium,"$3,995"
,BE162-1-0,Besson Prodige Student Instrument Lacquered Bb 3 Valve Euphonium,"$3,995"
,BE165-2-0,Besson Prodige Silver Plated Bb 3+1 Valve Euphonium,"$4,995"
,BE165-1-0,Besson Prodige Lacquered Bb 3+1 Valve Euphonium,"$4,995"
,BE767-2-0,Besson International Silver Plated 3+1 Valve Compensated  Euphonium,"$11,595"
,BE767-1-0,Besson International Lacquered 3+1 Valve Compensated Euphonium,"$11,595"
,BE794-1-0,Besson BBb International 4 Valve Compensated Silver Plated Tuba,"$20,895"
,BE794-2-0,Besson BBb International 4 Valve Compensated Lacquered Tuba,"$20,895"
,BE782-1-0,Besson EEb International 4 Valve Compensated Silver Plated Tuba,"$17,495"
,BE782-2-0,Besson EEb International 4 Valve Compensated Lacquered Tuba,"$17,495"
,BE187-2-0,Besson Bb Prodige Student Instrument 3 Valve Silver Plated Tuba,"$8,195"
,BE187-1-0,Besson Bb Prodige Student Instrument 3 Valve Lacquered Tuba,"$7,695"
,BE177-2-0,Besson Eb Prodige Student Instrument 3 Valve Silver Plated Tuba,"$8,395"
,BE177-1-0,Besson Eb Prodige Student Instrument 3 Valve Lacquered Tuba,"$7,495"
,BE152-2-0,Besson Prodige Student Instrument Silver Plated Tenor Horn,"$3,095"
,BE152-1-0,Besson Prodige Student Instrument Lacquered Tenor Horn,"$3,095"
,BE165/20,Besson Euphonium Case - with wheels,"$1,195"
,BE187/20,Besson Bb Tuba Case - with wheels,"$1,195"
,BE177/20,Besson Eb Tuba Case - with wheels,"$1,195"
,Hans Hoyer,,
,HH801-1-0,Hans Hoyer Geyer Style Lacquered French Horn,"$9,695"
,HH801A-1-0,Hans Hoyer Geyer Style with Detachable Bell Lacquered French Horn,"$10,295"
,B&S Instruments,,
,BS210-2-0,B&S Prodige Student Instrument Silver Plated Trumpet,"$2,595"
,BS210-1-0,B&S Prodige Student Instrument Lacquered Trumpet,"$2,395"
,BS3137-2-0,B&S Challenger Silver Plated Trumpet,"$3,895"
,BS3137-1-0,B&S Challenger Lacquered Trumpet,"$3,595"
,Antoine Courtois,,
,AC103T-1-0,Antoine Courtois Lacquered Student Trombone,"$1,795"
,AC103T-2-0,Antoine Courtois Silver Plated Student Trombone,"$1,795"
,AC260BO-1-0,Antoine Courtois Mezzo Medium Bore Lacquered Trombone,"$3,995"
,AC280BO-1-0,Antoine Courtois Mezzo Large Bore Lacquered Trombone,"$3,995"
,Brass Mouthpieces,,
,French Horn,,
,DW4885(+model),"Denis Wick Classic Gold Plated French Horn Mouthpiece - Model 4, 4N, 5, 5N, 6N, 7, 7N",$395
,DW5885(+model),"Denis Wick Classic Silver Plated French Horn Mouthpiece - Model 4, 4N, 5, 5N, 6N, 7, 7N",$239
,DWPAX(+model),"Denis Wick Paxman Silver Plated French Horn Mouthpiece - Model 2, 4, 5, 5.5, 6, 7, 8, 9",$275
,ABWA82(+model),"Alliance Brass Prestige Gold Plated French Horn Mouthpiece - Model 2G, 3G",$399
,ABWA82(+model),"Alliance Brass Prestige Silver Plated French Horn Mouthpiece - Model 2, 3, 4, 7",$315
,FXFHRNMC,Faxx French Horn Mouthpiece - Medium Cup,$89.95
,FXFHRNMDC,Faxx French Horn Mouthpiece - Medium Deep Cup,$89.95
,FXFHRN11,Faxx French Horn Mouthpiece - #11,$89.95
,Tenor Horn,,
,DW4883(+model),"Denis Wick Classic Gold Plated Tenor Horn Mouthpiece - Model 1A, 2, 2A, 3, 4, 5",$395
,DW5883(+model),"Denis Wick Classic Silver Plated Tenor Horn Mouthpiece - Model 1, 1A, 2, 2A, 3, 4, 5",$239
,DW3183G(+model),"Denis Wick Heritage Gold Plated Tenor Horn Mouthpiece - Model 1, 1A, 2, 2A, 3, 4, 5",$519
,ABWA42(+model),"Alliance Brass Prestige Silver Plated Tenor Horn Mouthpiece - Model 1, 2, 3, 3A",$289
,ABWFM-OF(+model),"Alliance Brass Owen Farr Signature Gold Plated Tenor Horn Mouthpiece - Model 2G, 3G",$499
,ABWFM-OF(+model),"Alliance Brass Owen Farr Signature Silver Plated Tenor Horn Mouthpiece - Model 2, 3",$319
,Trumpet,,
,DW4882(+model),"Denis Wick Classic Gold Plated Trumpet Mouthpiece - Model 1X, 1, 1C, 1.5C, 2W, 3, 3C, 3E, 4, 4B, 4C, 4E, 4X, 5, 5E, 5X",$395
,DW5882(+model),"Denis Wick Classic Silver Plated Trumpet Mouthpiece - Model 1X, 1, 1C, 1.5C, 2W, 3, 3C, 3E, 4, 4B, 4C, 4E, 4X, 5, 5E, 5X",$245
,DW5182A(+model),"Denis Wick American Classic Silver Plated Trumpet Mouthpiece - Model 1.25C, 1.5CH,  1.5C, 3C, 5C, 7C",$239
,DW3182G(+model),"Denis Wick Heritage Gold Plated Trumpet Mouthpiece - Model 1.5C, 3C, 4X, 5X, MM2C, MM4C",$479
,DW5882(+model),"Denis Wick Maurice Murphy Silver Plated Trumpet Mouthpiece - Model MM1.5C, MM2C, MM3C, MM4C",$245
,DW6882(+model),"Denis Wick Heavytop Silver Plated Trumpet Mouthpiece  Model 1X, 1C, 1.5C, 2, 3, 3C, 4X",$279
,DW5282U(+model),"Denis Wick Ultra Silver Plated Trumpet Mouthpiece - Model 1.25C, 1.5C, 1.5CH, 3C, 5C, 7C",$255
,FXTPT(+model),"Faxx Trumpet Mouthpiece - Model 1.25C, 1.5C, 3C, 5C, 7C",$89.95
,PBTPTMP7C,pBone Trumpet Mouthpiece - Model 7C,$31.95
,Euphonium,,
,DW4880E(+model),"Denis Wick Classic Gold Plated Euphonium Mouthpiece - Model 4AM, 4AY, 6BM, 6BY, SH4",$519
,DW5880E(+model),"Denis Wick Classic Silver Plated Euphonium Mouthpiece - Model 4AM, 4AY, 6BM, 6BY, SH4",$275
,DW5880E(+model),"Denis Wick Classic Steven Mead Silver Plated Euphonium Mouthpiece - Model SM2, SM3, SM3.5, SM4, SM4M, SM5, SM6",$339
,DW4880E(+model),"Denis Wick Classic Steven Mead Gold Plated Euphonium Mouthpiece - Model SM3, SM4, SM5",$519
,DW4880E(+model),"Denis Wick Ultra Gold Plated Euphonium Mouthpiece - Model SM3MU, SM3U, SM3XR, SM4MU, SM4U, SM4MX, SM4X, SM4XR, SM5U, SM5X, SM5XR",$695
,DW5880E(+model),"Denis Wick Ultra Silver Plated Euphonium Mouthpiece - Model SM2U SM3U, SM3X, SM3XR, SM4U, SM4X, SM4XR, SM5U, SM5X, SM5XR, SM6MU, SM6U",$419
,DW4880E(+model),"Denis Wick Ultra Heros Gold Plated Euphonium Mouthpiece - Model SM3UH, SM4UH, SM5UH",$719
,DW5880E(+model),"Denis Wick Ultra Heros Silver Plated Euphonium Mouthpiece - Model SM3UH, SM4UH, SM5UH",$419
,ABWA52(+model),"Alliance Brass Prestige Silver Plated Euphonium Mouthpiece - Model 2, 2A, 3, 3A, 4, 4A",$339
,ABWFM-DC(+model),"Alliance Brass Signature David Childs Gold Plated Euphonium Mouthpiece - Model 2G, 3G, 4G, 5G",$659
,ABWFM-DC(+model),"Alliance Brass Signature David Childs Silver Plated Euphonium Mouthpiece - Model 2, 3, 3M, 4, 5",$419
,Cornet & Soprano Cornet,,
,DW4881(+model),"Denis Wick Classic Gold Plated Cornet Mouthpiece - Model 2, 2B, 2BW, 3, 3B, 4, 4.5, 4B, 4BW, 4W, 5, 5B",$339
,DW5881(+model),"Denis Wick Classic Silver Plated Cornet Mouthpiece - Model 2, 2B, 2BW, 3, 3B, 4, 4.5, 4B, 4BW, 4C, 4W, 5, 5B",$209
,DW3181G(+model),"Denis Wick Heritage Gold Plated Cornet Mouthpiece - Model 2B, 3, 3B, 4, 4.5, 4B, 5, 5B",$469
,DW5281U(+model),"Denis Wick Ultra Silver Plated Cornet Mouthpiece - Model 1.25C, 1.5C, 1C, 3C, 5C, 7C",$275
,ABWA22(+model),"Alliance Brass Prestige Silver Plated Cornet Mouthpiece - Model 2, 2A",$249
,ABWFM-RM(+model),"Alliance Brass Signature Richard Marshall Gold Plated Cornet Mouthpiece - Model 1G, 1AG, 2G, 2AG, 3G, 3AG",$429
,ABWFM-RM(+model),"Alliance Brass Signature Richard Marshall Silver Plated Cornet Mouthpiece - Model 1, 1A, 2, 2A, 3, 3A",$275
,FXCOR,Faxx Cornet Mouthpiece - Model 7C,$89.95
,ABWA22(+model),"Alliance Brass Prestige Silver Plated Soprano Cornet Mouthpiece - Model S, S+",$249
,DW4881S,Denis Wick Classic Gold Plated Soprano Cornet Mouthpiece,$339
,DW5881S,Denis Wick Classic Silver Plated Soprano Cornet Mouthpiece,$209
,DW3181G-S,Denis Wick Heritage Gold Plated Soprano Cornet Mouthpiece,$469
,Flugelhorn,,
,DW4884(+model),"Denis Wick Classic Gold Plated Flugelhorn Mouthpiece - Model 2BFD, 2BFL, 2F, 2FL, 3BFD, 3BFL, 3F, 3FL, 4BFD, 4BFL, 4F, 4FL, 5BFD, 5BFL, 5EFL, 5FL",$359
,DW5884(+model),"Denis Wick Classic Silver Plated Flugelhorn Mouthpiece - Model 2BFD, 2BFL, 2F, 2FL, 3BFD, 3BFL, 3F, 3FL, 4BFD, 4BFL, 4F, 4FL, 5BFL, 5EFL, 5FL",$209
,ABWA32(+model),"Alliance Brass Prestige Silver Plated Flugelhorn Mouthpiece - Model 1FL, 2CF, 2FL, 2WFL, 3FL, J",$249
,Baritone,,
,DW4880(+model),"Denis Wick Classic Gold Plated Baritone Mouthpiece - Model SM4, SM6, SM9",$519
,DW5880(+model),"Denis Wick Classic Silver Plated Baritone Mouthpiece - Model SM4, SM6",$339
,DW4880(+model),"Denis Wick Ultra Gold Plated Baritone Mouthpiece - Model SM4U, SM4X, SM5U",$695
,DW5880(+model),"Denis Wick Ultra Silver Plated Baritone Mouthpiece - Model SM4U, SM4X, SM5U, SM6U",$419
,DW5880(+model),"Denis Wick Ultra Heros Silver Plated Baritone Mouthpiece - Model SM4UH, SM6UH",$419
,ABWA62(+model),"Alliance Brass Prestige Silver Plated Baritone Mouthpiece - Model 5, 6",$339
,ABWFM-DC(+model),"Alliance Brass Signature David Childs Gold Plated Baritone Mouthpiece - Model 3SG, 4SG, 5SG, 6SG",$659
,ABWFM-DC(+model),"Alliance Brass Signature David Childs Silver Plated Baritone Mouthpiece - Model 3S, 4S, 5S, 6S",$499
,Trombone & Bass Trombone,,
,DW4880(+model),"Denis Wick Classic Gold Plated Trombone Mouthpiece - Model 3AL, 4ABL, 4AL, 4BL, 4BS, 4.5AL, 4.5BS, 5ABL, 5AL, 5BL, 5BS, 6AL, 6BL, 6BS, 7CS, 9BL, 9BS, 10CS, 12CS",$379
,DW5880(+model),"Denis Wick Classic Silver Plated Trombone Mouthpiece - Model 3AL, 4ABL, 4AL, 4BL, 4BS, 4.5AL, 5ABL, 5AL, 5BL, 5BS, 6AL, 6BL, 6BS, 7CS, 9BL, 9BS, 10CS, 12CS",$245
,DW6880(+model),"Denis Wick Heavytop Silver Plated Trombone Mouthpiece - Model 4AL, 4.5AL, 5AL, 5BL, 6BL, 6BS",$319
,DW3180G(+model),"Denis Wick Heritage Silver Plated Trombone Mouthpiece - Model 3AL, 4ABL, 4AL, 4BL, 4BS, 4.5AL, 5ABL, 5AL, 5BL, 5BS, 6AL, 6BL, 6BS, 7CS, 9BL, 9BS, 10CS, 12CS",$619
,ABWA72(+model),"Alliance Brass Prestige Silver Plated Trombone Mouthpiece - Model 6, 6S",$339
,FXTRB(+model),"Faxx Trombone Mouthpiece - Model 51D, 6.5AL, 7C, 12C",$127.95
,PBTRBMP(+model),"pBone Trombone Mouthpiece - Model 11C, 5G, 6.5AL",$31.95
,DW4880(+model),"Denis Wick Classic Gold Plated Bass Trombone Mouthpiece - Model 0AL, 1AL, 2AL, 2NAL",$469
,DW5880(+model),"Denis Wick Classic Silver Plated Bass Trombone Mouthpiece - Model 00AL, 0AL, 1AL, 2AL, 2NAL",$275
,DW6880(+model),"Denis Wick Heavytop Silver Plated Bass Trombone Mouthpiece - Model 0AL, 1AL",$285
,DW3180G(+model),"Denis Wick Heritage Silver Plated Trombone Mouthpiece - Model 00AL, 0AL, 1AL, 2AL, 2NAL",$445
,Tuba,,
,DW5286(+model),"Denis Wick Classic Silver Plated Tuba Mouthpiece - Model 1XL, 1L, 1, 2XL, 2L, 2SL, 2, 3, 3L, 3SL, 3XL, 4, 4L, 5, 5L",$395
,DW2186(+model),"Denis Wick Heritage Silver Plated Tuba Mouthpiece - Model 1CC, 1L, 1XL, 2CC, 2SL, 2L, 2XL, 2.5CC, 3CC, 3SL, 3L, 3XL, 4L, 5L",$429
,DW4386(+model),"Denis Wick Ultra Aaron Tindall Gold Plated Tuba Mouthpiece - Model AT0U, AT0UY, AT1U, AT1UY, AT2U, AT2UY, AT3U, AT3UY, AT4U, AT4UY, AT5U, AT5UY, AT6U, AT6UY, AT7U, AT7UY, AT8U, AT8UY",$899
,DW5386(+model),"Denis Wick Ultra Aaron Tindall Silver Plated Tuba Mouthpiece - Model AT0U, AT0UY AT2U, AT2UY, AT3U, AT3UY, AT4U, AT4UY, AT5U, AT5UY, AT6U, AT6UY, AT7U, AT7UY, AT8U, AT8UY",$565
,ABWFM-LN,Alliance Brass Signature Les Neish Silver Plated Tuba Mouthpiece ,$350
,FXTUBA24AW,Faxx Tuba Mouthpiece,$215
,Brass Mutes,,
,Baritone,,
,DW5536,Denis Wick Baritone Practice Mute,$339
,DW5523,Denis Wick Baritone Straight Mute,$329
,DW5560,Denis Wick Baritone Straight Wooden Mute,$449
,DW5586,Denis Wick Baritone Travel Mute,$395
,Bass Trombone,,
,DW5533,Denis Wick Bass Trombone Cup Mute,$329
,DW5508,Denis Wick Bass Trombone Extending Tube Mute,$275
,DW5528,Denis Wick Bass Trombone Practice Mute,$245
,DW5509,Denis Wick Bass Trombone Straight Mute,$245
,DW5553,Denis Wick Bass Trombone Straight Wooden Mute,$319
,DW5583,Denis Wick Bass Trombone Travel Mute,$329
,D Trumpet/Eb Cornet,,
,DW5537,Denis Wick D Trumpet/Eb Cornet Cup Mute,$185
,DW5534,Denis Wick D Trumpet/Eb Cornet Practice Mute,$159
,DW5520,Denis Wick D Trumpet/Eb Cornet Straight Mute,$145
,DW5550,Denis Wick D Trumpet/Eb Cornet Straight Wooden Mute,$209
,Tuba,,
,DW5519,Denis Wick Tuba Practice Mute,"$1,069"
,DW5518,Denis Wick Tuba Straight Mute,"$1,079"
,DW5566,Denis Wick BBb Tuba Straight Wooden Mute,"$1,249"
,DW5564,Denis Wick EBb Tuba Straight Wooden Mute,"$1,249"
,FXTUM401,Faxx Tuba Mute,$669
,Flugelhorn & Alto Trombone,,
,DW5535,Denis Wick Flugelhorn/Alto Trombone Small Practice Mute,$189
,DW5522,Denis Wick Flugelhorn/Alto Trombone Straight Mute,$175
,DW5556,Denis Wick Flugelhorn Straight Wooden Mute,$395
,DW5527,Denis Wick Flugelhorn Practice Mute,$199
,French Horn,,
,DW5530,Denis Wick French Horn Practice Mute,$245
,DW5525,Denis Wick French Horn Stopping Mute,$215
,DW5524,Denis Wick French Horn Straight Mute,$215
,DW5554,Denis Wick French Horn Straight Wooden Mute,$419
,Tenor Horn,,
,DW5528,Denis Wick Tenor Horn Practice Mute,$245
,DW5509,Denis Wick Tenor Horn Straight Mute,$245
,DW5558,Denis Wick Tenor Horn Straight Wooden Mute,$429
,Piccolo Trumpet,,
,DW5532,Denis Wick Piccolo Trumpet Practice Mute,$145
,DW5521,Denis Wick Piccolo Trumpet Straight Mute,$145
,Euphonium,,
,DW5512,Denis Wick Euphonium Practice Mute,$499
,DW5513,Denis Wick Euphonium Straight Mute,$499
,DW5562,Denis Wick Euphonium Straight Wooden Mute,$799
,DW5587,Denis Wick Euphonium Travel Mute,$565
,FXEUM301,Faxx Euphonium Mute,$299
,Trumpet,,
,DW5531,Denis Wick Trumpet Cup Mute,$199
,DW5575,Denis Wick Trumpet Cup Synthetic Mute,$79
,DW5506,Denis Wick Trumpet Extending Tube Mute,$199
,DW5514,Denis Wick Trumpet Pianissimo Mute,$159
,DW5510,Denis Wick Trumpet Plunger Mute,$121
,DW5526,Denis Wick Trumpet Practice Mute,$159
,DW5504,Denis Wick Trumpet Straight Mute,$149
,DW5504R,Denis Wick Trumpet Straight Red Mute,$159
,DW5504B,Denis Wick Trumpet Straight Brass End Mute,$215
,DW5504C,Denis Wick Trumpet Straight Copper End Mute,$215
,DW5571,Denis Wick Trumpet Straight Synthetic Mute,$65
,DW5551,Denis Wick Trumpet Straight Wooden Mute,$259
,FXTM101,Faxx Trumpet/Cornet Straight Mute ,$105
,FXTM140,Faxx Trumpet/Cornet Cup Mute ,$155
,FXTM141,Faxx Trumpet/Cornet Cup Copper End Mute ,$187.95
,Trombone,,
,DW5529,Denis Wick Trombone Cup Mute,$275
,DW5507,Denis Wick Trombone Extending Tube Mute,$245
,DW5511,Denis Wick Trombone Plunger Mute,$175
,DW5527,Denis Wick Trombone Practice Mute,$199
,DW5505,Denis Wick Trombone Straight Mute,$205
,DW5505R,Denis Wick Trombone Straight Red Mute,$299
,DW5505C,Denis Wick Trombone Straight Copper End Mute,$329
,DW5572,Denis Wick Trombone Straight Synthetic Mute,$75
,DW5552,Denis Wick Trombone Straight Wooden Mute,$319
,DW5582,Denis Wick Trombone Travel Mute,$299
,FXTBM201,Faxx Trombone Straight Mute,$159
,FXTBM202,Faxx Trombone Straight Copper End Mute,$189.95
,FXTBM260,Faxx Trombone Plunger Mute,$85.95
,FXTBM263,Faxx Trombone Practice Mute,$124.95
,Brass and Woodwind Accessories,,
,"Brass Mouthpiece, Mute & Instrument Accessories",,
,LU3077,Trombone Cleaning Rod,$29.95
,NEOMCTPT,Neotech Trumpet Mute Case,$50.95
,NEOMCFH,Neotech French Horn Mute Case,$51.95
,NEOMCTRM,Neotech Trombone Mute Case,$61.95
,NEOPUCKS,Neotech Trumpet/Cornet/Flugelhorn Pucker Pouch,$16.95
,NEOPUCKM,Neotech Trombone Pucker Pouch,$18.95
,NEOPUCKL,Neotech Tuba Pucker Pouch,$19.95
,NEOWRAPFH,Neotech French Horn Brass Wrap,$17.95
,NEOWRAPFHXL,Neotech French Horn Extra Large Brass Wrap,$19.95
,NEOWRAPTPT,Neotech Trumpet Brass Wrap,$17.95
,NEOWRAPLB,Neotech Low Brass Brass Wrap,$15.95
,AWTVG1,Faxx Trumpet Brass Wrap,$33.95
,AWFHVG,Faxx French Horn Brass Wrap,$37.95
,SSLIP,Faxx Lip Protector - Clear,$19.95
,DG901,Tuba Rest,$135
,DG801,Bobcat Mouthpiece Puller,$218.95
,Bell Covers,,
,ABBC04,Alliance Brass Baritone Horn/Bass Trombone Bell Cover ,$20.95
,ABBC08,Alliance Brass Clarinet/Bassoon Bell Cover ,$14.95
,ABBC05,Alliance Brass Euphonium/French Horn/Mellophone Bell Cover ,$22.95
